"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2015-01-16",10002,"SAN PEDRO DE JUJUY","Jujuy","Nacional","2015","12","SEDAN 4 PUERTAS","37","RENAULT","1G","FLUENCE PH2 1.6 DYNAMIQUE","1","Privado","Física","SAN PEDRO DE JUJUY","JUJUY","Masculino","1967","ARGENTINA",100,"38","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-02","2022-02-10",15007,"NEUQUEN Nº 4","Neuquén","Nacional","2022","12","SEDAN 4 PUERTAS","17","FIAT","CL","CRONOS PRECISION 1.8 AT","1","Privado","Física","NEUQUEN","NEUQUEN","Masculino","1963","ARGENTINA",100,"58","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-14","2012-03-23",16012,"GENERAL ROCA Nº 2","Río Negro","Nacional","2012","12","SEDAN 4 PTAS","08","CHEVROLET","DB","CLASSIC 4 PTAS LS 1.4N","1","Privado","Física","GENERAL ROCA","RIO NEGRO","Masculino","1956","ARGENTINA",100,"62","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-07","2015-08-25",15010,"PLOTTIER Nº 1","Neuquén","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","SENILLOSA","NEUQUEN","Masculino","1954","ARGENTINA",100,"58","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-10","2012-02-29",17007,"SALTA Nº 3","Salta","Nacional","2012","12","SEDAN 4 PUERTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI  8V","1","Privado","Física","SALTA","SALTA","Masculino","1953","ARGENTINA",100,"66","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","2015-06-29",16012,"GENERAL ROCA Nº 2","Río Negro","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","GRAL ROCA","RIO NEGRO","Femenino","1972","ARGENTINA",100,"62","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","1992-09-07",15007,"NEUQUEN Nº 4","Neuquén","Nacional","1992","12","SEDAN 4 PTAS","17","FIAT","61","DUNA SDL 1.3","1","Privado","Física","NEUQUEN CAPITAL","NEUQUEN","Femenino","1983","ARGENTINA",100,"58","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-02","2013-12-11",4009,"CORRAL DE BUSTOS","Córdoba","Nacional","2013","12","SEDAN 4 PUERTAS","19","FORD","XB","FOCUS 4P 2.0L N MT SE PLUS","1","Privado","Física","CORRAL DE BUSTOS","CORDOBA","Femenino","1975","ARGENTINA",50,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-10","1981-06-29",1252,"QUILMES Nº 5 (EX 9)","Buenos Aires","Nacional","1981","12","SEDAN 4 PTAS","15","DODGE","23","DODGE 1500","1","Privado","Física","S.FCO.SOLANO-QUILMES","BUENOS AIRES","No identificado","1981","No identificado",100,"06",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-08","2009-10-27",21047,"SANTA FE Nº 4","Santa Fe","Nacional","2009","12","SEDAN 4 PTAS","37","RENAULT","UV","KANGOO AUTH.PLUS 1.6","1","Privado","Física","SANTA FE","SANTA FE","No identificado","1960","No identificado",100,"82",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-20","2012-01-06",21047,"SANTA FE Nº 4","Santa Fe","Nacional","2012","12","SEDAN 4 PTAS","80","HONDA","03","CITY LX MT","1","Privado","Física","COLASTINÉ","SANTA FE","Masculino","1979","ARGENTINA",100,"82","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-27","1995-09-06",21047,"SANTA FE Nº 4","Santa Fe","Nacional","1995","12","SEDAN 4 PUERTAS","53","VOLKSWAGEN","10","VW SENDA NAFTA","1","Privado","Física","SANTA FE","SANTA FE","Masculino","1986","ARGENTINA",100,"82","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-29","1995-03-17",21047,"SANTA FE Nº 4","Santa Fe","Nacional","1995","12","SEDAN 4 PTAS","17","FIAT","63","UNO SCR-5P","1","Privado","Física","LAGUNA PAIVA","SANTA FE","Masculino","1979","ARGENTINA",100,"82","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-06","2018-05-30",1140,"SAN ISIDRO Nº 04","Buenos Aires","Nacional","2018","12","SEDAN 4 PUERTAS","08","CHEVROLET","EC","CRUZE 4P 1.4 TURBO LTZ AT","1","Privado","Jurídica","SAN ISIDRO","BUENOS AIRES","No aplica","2013","No aplica",100,"06",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-06","2018-05-30",1140,"SAN ISIDRO Nº 04","Buenos Aires","Nacional","2018","12","SEDAN 4 PUERTAS","08","CHEVROLET","EC","CRUZE 4P 1.4 TURBO LTZ AT","1","Privado","Jurídica","SAN ISIDRO","BUENOS AIRES","No aplica","2013","No aplica",100,"06",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-29","2015-08-24",4061,"CORDOBA Nº 18","Córdoba","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Jurídica","CORDOBA","CORDOBA","No aplica","1992","No aplica",100,"14",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","1991-09-25",23014,"YERBA BUENA Nº 2","Tucumán","Nacional","1991","12","SEDAN 4 PTAS","19","FORD","30","FALCON GL","1","Privado","Física","FAMAILLA","TUCUMAN","No identificado","1973","ARGENTINA",100,"90","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-31","2008-09-16",21062,"CAÑADA DE GOMEZ Nº 2","Santa Fe","Nacional","2008","12","SEDAN 4 PTAS","37","RENAULT","SN","MEGANE TRI 1.6 L PACK","1","Privado","Física","CAÑADA DE GÓMEZ","SANTA FE","No identificado","1953","ARGENTINA",100,"82","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-28","2015-10-06",22010,"LA BANDA Nº 2","Santiago del Estero","Nacional","2015","12","SEDAN 4 PUERTAS","34","PEUGEOT","LE","408 SPORT 163 CV","1","Privado","Física","BELTRÁN","SGO.DEL ESTERO","Masculino","1977","ARGENTINA",100,"86","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-02","2000-04-07",6008,"VILLA ANGELA","Chaco","Nacional","2000","12","SEDAN 4 PTAS","34","PEUGEOT","AZ","405 STYLEDAA","1","Privado","Física","VILLA ANGELA","CHACO","Masculino","1981","ARGENTINA",100,"22","ARG"
"MEDIDAS JUDICIALES - LEVANTAMIENTO","2023-03-15","1992-05-18",1099,"TRES ARROYOS Nº 1","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","17","FIAT","61","DUNA SDL 1.3","1","Privado","Física","TRES ARROYOS","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","1994-11-11",21049,"ROSARIO Nº 11","Santa Fe","Nacional","1994","12","SEDAN 4 PTAS","19","FORD","43","ORION GLX","1","Privado","Física","ROSARIO","SANTA FE","No identificado","1974","No identificado",100,"82",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-22","1994-11-11",21049,"ROSARIO Nº 11","Santa Fe","Nacional","1994","12","SEDAN 4 PTAS","19","FORD","43","ORION GLX","1","Privado","Física","ROSARIO","SANTA FE","No identificado","1974","No identificado",100,"82",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-15","2011-09-06",11009,"GENERAL PICO Nº 2","La Pampa","Nacional","2011","12","SEDAN 4 PTAS","37","RENAULT","WS","RENAULT FLUENCE 1.6 16V CONFORT","1","Privado","Física","GENERAL PICO","LA PAMPA","No identificado","1958","ARGENTINA",100,"42","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-08","2008-02-14",4061,"CORDOBA Nº 18","Córdoba","Nacional","2008","12","SEDAN 4 PTAS","37","RENAULT","ST","MEGANE TRI 1.6 L PACK PLUS","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1966","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-14","2009-08-27",2070,"CAPITAL FEDERAL Nº 070","Ciudad Autónoma de Bs.As.","Nacional","2009","12","SEDAN 4 PTAS","08","CHEVROLET","CJ","CORSA CLASSIC 4 PTAS GL 1.4N","2","Público","Física","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No identificado","1980","No identificado",100,"02",""
"MEDIDAS JUDICIALES - ANOTACION","2023-03-21","2000-03-14",1134,"LANUS Nº 3","Buenos Aires","Nacional","2000","12","SEDAN 4 PTAS","17","FIAT","59","SIENA SD","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-06","2011-05-19",4061,"CORDOBA Nº 18","Córdoba","Nacional","2011","12","SEDAN 4 PTAS","37","RENAULT","WV","RENAULT FLUENCE 2.0 16V PRIVILEGE","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1982","ARGENTINA",100,"14","ARG"
"MEDIDAS JUDICIALES - ANOTACION","2023-03-06","2011-05-19",4061,"CORDOBA Nº 18","Córdoba","Nacional","2011","12","SEDAN 4 PTAS","37","RENAULT","WV","RENAULT FLUENCE 2.0 16V PRIVILEGE","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1982","ARGENTINA",100,"14","ARG"
